show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,duration_int,duration_type
s3986,Movie,the dirt,Jeff Tremaine,United States,2019-03-22,2019,TV-MA,108 min,"Comedies, Dramas, Music & Musicals",2019,108.0,min
s3991,Movie,the amazing praybeyt benjamin,Wenn V. Deramas,Philippines,2019-03-21,2014,TV-14,105 min,"Action & Adventure, Comedies, International Movies",2019,105.0,min
s3992,Movie,the super parental guardians,Joyce Bernal,Philippines,2019-03-21,2016,TV-14,115 min,"Action & Adventure, Comedies, International Movies",2019,115.0,min
s3993,Movie,the third party,Jason Paul Laxamana,Philippines,2019-03-21,2016,TV-MA,118 min,"Comedies, Dramas, International Movies",2019,118.0,min
s3994,Movie,the unmarried wife,Maryo J. De los Reyes,Philippines,2019-03-21,2016,TV-MA,130 min,"Dramas, International Movies, Romantic Movies",2019,130.0,min
s3995,Movie,vince and kath and james,Theodore Boborol,Philippines,2019-03-21,2016,TV-PG,115 min,"International Movies, Romantic Movies",2019,115.0,min
s3996,Movie,alexis viera: a story of surviving,Luis Ara,Uruguay,2019-03-20,2019,TV-MA,69 min,"Documentaries, International Movies, Sports Movies",2019,69.0,min
s3998,Movie,imago,"Karan Shivajirao Chavan, Vikram Tanajirao Patil",India,2019-03-20,2018,TV-PG,97 min,"Dramas, Independent Movies, International Movies",2019,97.0,min
s4000,Movie,amy schumer growing,Amy Schumer,United States,2019-03-19,2019,TV-MA,61 min,Stand-Up Comedy,2019,61.0,min
s4001,Movie,5 flights up,Richard Loncraine,United States,2019-03-17,2014,PG-13,92 min,"Comedies, Dramas, Independent Movies",2019,92.0,min
s4003,Movie,bombairiya,Pia Sukanya,United Arab Emirates,2019-03-15,2018,TV-MA,108 min,"Comedies, Dramas, International Movies",2019,108.0,min
s4004,Movie,burn out,Yann Gozlan,France,2019-03-15,2017,TV-MA,104 min,"Action & Adventure, International Movies",2019,104.0,min
s4005,Movie,edoardo ferrario: temi caldi,Francesco Imperato,Italy,2019-03-15,2019,TV-MA,65 min,Stand-Up Comedy,2019,65.0,min
s4006,Movie,girl,Lukas Dhont,Netherlands,2019-03-15,2018,R,106 min,"Dramas, International Movies, LGBTQ Movies",2019,106.0,min
s4008,Movie,jeff dunham: arguing with myself,Manny Rodriguez,United States,2019-03-15,2006,TV-MA,69 min,Stand-Up Comedy,2019,69.0,min
s4009,Movie,jeff dunham: controlled chaos,"Michael Simon, Matthew McNeil",United States,2019-03-15,2011,TV-MA,97 min,Stand-Up Comedy,2019,97.0,min
s4010,Movie,jeff dunham: minding the monsters,Manny Rodriguez,United States,2019-03-15,2012,TV-MA,80 min,Stand-Up Comedy,2019,80.0,min
s4011,Movie,jeff dunham's very special christmas special,Michael Simon,United States,2019-03-15,2008,TV-MA,85 min,Stand-Up Comedy,2019,85.0,min
s4012,Movie,late life: the chien-ming wang story,Frank W Chen,United States,2019-03-15,2018,TV-14,98 min,"Documentaries, Sports Movies",2019,98.0,min
s4014,Movie,paskal,Adrian Teh,Malaysia,2019-03-15,2018,TV-14,115 min,"Action & Adventure, Dramas, International Movies",2019,115.0,min
s4018,Movie,a love story,Maryo J. De los Reyes,Philippines,2019-03-14,2007,TV-14,117 min,"Dramas, International Movies, Romantic Movies",2019,117.0,min
s4019,Movie,barcelona: a love untold,Olivia M. Lamasan,Philippines,2019-03-14,2016,TV-14,132 min,"Dramas, International Movies, Romantic Movies",2019,132.0,min
s4020,Movie,everything about her,Joyce Bernal,Philippines,2019-03-14,2016,TV-MA,127 min,"Comedies, Dramas, International Movies",2019,127.0,min
s4021,Movie,finally found someone,Theodore Boborol,Philippines,2019-03-14,2017,TV-14,125 min,"International Movies, Romantic Movies",2019,125.0,min
s4022,Movie,seven sundays,Cathy Garcia-Molina,Philippines,2019-03-14,2017,TV-MA,128 min,"Comedies, Dramas, International Movies",2019,128.0,min
s4025,Movie,triple frontier,J.C. Chandor,United States,2019-03-13,2019,R,126 min,Action & Adventure,2019,126.0,min
s4032,Movie,hajwala 2: mysterious mission,"Ibrahim Bin Mohamed, Hasan Aljaberi",United Arab Emirates,2019-03-08,2018,TV-14,116 min,"Action & Adventure, Comedies, International Movies",2019,116.0,min
s4034,Movie,juanita,Clark Johnson,United States,2019-03-08,2019,TV-MA,90 min,"Dramas, Independent Movies, Romantic Movies",2019,90.0,min
s4035,Movie,lady j,Emmanuel Mouret,France,2019-03-08,2019,TV-MA,111 min,"Dramas, Independent Movies, International Movies",2019,111.0,min
s4037,Movie,walk. ride. rodeo.,Conor Allyn,United States,2019-03-08,2019,TV-PG,100 min,"Children & Family Movies, Dramas",2019,100.0,min
s4038,Movie,nappily ever after,Haifaa Al-Mansour,United States,2019-03-07,2018,TV-MA,99 min,"Comedies, Dramas, Romantic Movies",2019,99.0,min
s4039,Movie,sisterakas,Wenn V. Deramas,Philippines,2019-03-07,2012,TV-14,105 min,"Comedies, International Movies",2019,105.0,min
s4040,Movie,starting over again,Olivia M. Lamasan,Philippines,2019-03-07,2014,TV-14,128 min,"Dramas, International Movies, Romantic Movies",2019,128.0,min
s4041,Movie,that thing called tadhana,Antoinette Jadaone,Philippines,2019-03-07,2015,TV-MA,91 min,"Dramas, International Movies, Romantic Movies",2019,91.0,min
s4042,Movie,the love affair,Nuel Naval,Philippines,2019-03-07,2015,TV-MA,127 min,"Dramas, International Movies, Romantic Movies",2019,127.0,min
s4046,Movie,the hard way,Keoni Waxman,United States,2019-03-05,2019,TV-MA,94 min,Action & Adventure,2019,94.0,min
s4047,Movie,everyday i love you,Mae Czarina Cruz,Philippines,2019-03-04,2015,TV-14,124 min,"Dramas, International Movies, Romantic Movies",2019,124.0,min
s4048,Movie,no other woman,Ruel S. Bayani,Philippines,2019-03-04,2011,TV-MA,103 min,"Dramas, International Movies, Romantic Movies",2019,103.0,min
s4049,Movie,river's edge,Isao Yukisada,Japan,2019-03-02,2018,TV-MA,118 min,"Dramas, International Movies",2019,118.0,min
s4051,Movie,weapon of choice,Fritz Ofner,Austria,2019-03-02,2018,TV-MA,89 min,"Documentaries, International Movies",2019,89.0,min
s4052,Movie,"2,215",Nottapon Boonprakob,Thailand,2019-03-01,2018,TV-MA,89 min,"Documentaries, International Movies, Sports Movies",2019,89.0,min
s4053,Movie,bnk48: girls don't cry,Nawapol Thamrongrattanarit,Thailand,2019-03-01,2018,TV-14,108 min,"Documentaries, International Movies, Music & Musicals",2019,108.0,min
s4054,Movie,budapest,Xavier Gens,France,2019-03-01,2018,TV-MA,103 min,"Comedies, International Movies",2019,103.0,min
s4050,Movie,sarkar,A.R. Murugadoss,India,2019-03-02,2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies",2019,162.0,min
s4062,Movie,sarvam thaala mayam (tamil version),Rajiv Menon,India,2019-03-01,2018,TV-14,131 min,"Dramas, International Movies, Music & Musicals",2019,131.0,min
s4059,Movie,pants on fire,Jonathan A. Rosenbaum,Canada,2019-03-01,2014,TV-G,87 min,"Children & Family Movies, Comedies",2019,87.0,min
s4060,Movie,paranormal investigation,Franck Phelizon,United States,2019-03-01,2018,TV-14,93 min,"Horror Movies, International Movies, Thrillers",2019,93.0,min
s4061,Movie,radio rebel,Peter Howitt,United States,2019-03-01,2012,TV-G,90 min,"Children & Family Movies, Comedies",2019,90.0,min
s4063,Movie,the boy who harnessed the wind,Chiwetel Ejiofor,United Kingdom,2019-03-01,2019,TV-PG,114 min,"Children & Family Movies, Dramas, Independent Movies",2019,114.0,min
s4065,Movie,the last runway,"Rodrigo Salomón, Pietro Scappini",Paraguay,2019-03-01,2018,TV-MA,107 min,"Action & Adventure, International Movies",2019,107.0,min
s4066,Movie,the spiderwick chronicles,Mark Waters,United States,2019-03-01,2008,PG,97 min,Children & Family Movies,2019,97.0,min
s4067,Movie,your son,Miguel Ángel Vivas,Spain,2019-03-01,2018,TV-MA,103 min,"Dramas, International Movies, Thrillers",2019,103.0,min
s4068,Movie,quién te cantará,Carlos Vermut,Spain,2019-02-28,2018,TV-MA,125 min,"Dramas, Independent Movies, International Movies",2019,125.0,min
s4069,Movie,a second chance,Cathy Garcia-Molina,Philippines,2019-02-27,2015,TV-MA,130 min,"Dramas, International Movies, Romantic Movies",2019,130.0,min
s4070,Movie,beauty and the bestie,Wenn V. Deramas,Philippines,2019-02-27,2015,TV-14,119 min,"Action & Adventure, Comedies, International Movies",2019,119.0,min
s4071,Movie,bride for rent,Mae Czarina Cruz,Philippines,2019-02-27,2014,TV-PG,110 min,"Comedies, International Movies, Romantic Movies",2019,110.0,min
s4072,Movie,can't help falling in love,Mae Czarina Cruz,Philippines,2019-02-27,2017,TV-14,120 min,"Comedies, Dramas, International Movies",2019,120.0,min
s4073,Movie,evening shadows,Sridhar Rangayan,India,2019-02-27,2018,TV-PG,102 min,"Dramas, Independent Movies, International Movies",2019,102.0,min
s4074,Movie,four sisters and a wedding,Cathy Garcia-Molina,Philippines,2019-02-27,2013,TV-14,125 min,"Comedies, Dramas, International Movies",2019,125.0,min
s4075,Movie,it takes a man and a woman,Cathy Garcia-Molina,Philippines,2019-02-27,2013,TV-PG,127 min,"Comedies, International Movies, Romantic Movies",2019,127.0,min
s4076,Movie,my ex & whys,Cathy Garcia-Molina,Philippines,2019-02-27,2017,TV-14,121 min,"Comedies, Dramas, International Movies",2019,121.0,min
s4077,Movie,she's dating the gangster,Cathy Garcia-Molina,Philippines,2019-02-27,2014,TV-14,113 min,"Dramas, International Movies, Romantic Movies",2019,113.0,min
s4078,Movie,the breakup playlist,Dan Villegas,Philippines,2019-02-27,2015,TV-MA,118 min,"Dramas, International Movies, Music & Musicals",2019,118.0,min
s4079,Movie,the mistress,Olivia M. Lamasan,Philippines,2019-02-27,2012,TV-MA,132 min,"Dramas, International Movies, Romantic Movies",2019,132.0,min
s4081,Movie,zach galifianakis: live at the purple onion,Michael Blieden,United States,2019-02-26,2006,TV-MA,61 min,Stand-Up Comedy,2019,61.0,min
s4082,Movie,life of an outcast,Pawan K Shrivastava,India,2019-02-25,2018,TV-PG,80 min,"Dramas, Independent Movies, International Movies",2019,80.0,min
s4083,Movie,the photographer of mauthausen,Mar Targarona,Spain,2019-02-23,2018,TV-MA,110 min,"Dramas, International Movies",2019,110.0,min
s4086,Movie,firebrand,Aruna Raje,India,2019-02-22,2019,TV-MA,117 min,"Dramas, International Movies",2019,117.0,min
s4087,Movie,paddleton,Alex Lehmann,United States,2019-02-22,2019,TV-MA,89 min,"Comedies, Dramas, Independent Movies",2019,89.0,min
s4088,Movie,paris is us,Elisabeth Vogler,France,2019-02-22,2019,TV-MA,84 min,"Dramas, Independent Movies, International Movies",2019,84.0,min
s4089,Movie,shonar pahar,Parambrata Chatterjee,India,2019-02-22,2018,TV-PG,131 min,"Dramas, Independent Movies, International Movies",2019,131.0,min
s4092,Movie,the drug king,Woo Min-ho,South Korea,2019-02-21,2018,TV-MA,139 min,"Dramas, International Movies, Thrillers",2019,139.0,min
s4093,Movie,kevin james: sweat the small stuff,Paul Miller,United States,2019-02-20,2001,TV-PG,42 min,Stand-Up Comedy,2019,42.0,min
s4094,Movie,transformer,Michael Del Monte,Canada,2019-02-20,2017,TV-MA,79 min,"Documentaries, LGBTQ Movies",2019,79.0,min
s4095,Movie,genius,Suseenthiran,India,2019-02-17,2018,TV-14,96 min,"Dramas, Independent Movies, International Movies",2019,96.0,min
s4096,Movie,black sea,Kevin MacDonald,United Kingdom,2019-02-16,2015,R,114 min,"Action & Adventure, Dramas, International Movies",2019,114.0,min
s4097,Movie,studio 54,Matt Tyrnauer,United States,2019-02-16,2018,TV-MA,99 min,Documentaries,2019,99.0,min
s4098,Movie,awe,Prasanth Varma,India,2019-02-15,2018,TV-MA,111 min,"Dramas, International Movies, Sci-Fi & Fantasy",2019,111.0,min
s4099,Movie,ayana,Gangadhar Salimath,India,2019-02-15,2017,TV-MA,112 min,"Dramas, Independent Movies, International Movies",2019,112.0,min
s4100,Movie,behind the curve,Daniel J. Clark,United States,2019-02-15,2018,TV-14,96 min,Documentaries,2019,96.0,min
s4101,Movie,buddies,Marcelo Galvão,Brazil,2019-02-15,2012,TV-MA,103 min,"Comedies, Dramas, Independent Movies",2019,103.0,min
s4102,Movie,candyflip,Shanawaz Nellikunnil,India,2019-02-15,2017,TV-MA,104 min,"Dramas, Independent Movies, International Movies",2019,104.0,min
s4103,Movie,chameli,Sudhir Mishra,India,2019-02-15,2004,TV-14,102 min,"Dramas, International Movies",2019,102.0,min
s4104,Movie,fatso,Rajat Kapoor,India,2019-02-15,2012,TV-14,97 min,"Comedies, Dramas, International Movies",2019,97.0,min
s4105,TV Show,hjørdis,Lars Kaalund,Denmark,2019-02-15,2015,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2019,1.0,Season
s4107,Movie,neevevaro,Hari Nath,India,2019-02-15,2018,TV-14,132 min,"Dramas, International Movies, Romantic Movies",2019,132.0,min
s4108,Movie,pyaar ke side effects,Saket Chaudhary,India,2019-02-15,2006,TV-MA,120 min,"Comedies, International Movies, Romantic Movies",2019,120.0,min
s4109,Movie,sur: the melody of life,Tanuja Chandra,India,2019-02-15,2002,TV-14,137 min,"Dramas, International Movies",2019,137.0,min
s4111,Movie,the breaker upperers,"Jackie van Beek, Madeleine Sami",New Zealand,2019-02-15,2018,TV-MA,82 min,"Comedies, Independent Movies, International Movies",2019,82.0,min
s4113,Movie,ugly aur pagli,Sachin Kamlakar Khot,India,2019-02-15,2008,TV-14,115 min,"Comedies, International Movies, Romantic Movies",2019,115.0,min
s4114,Movie,yucatán,Daniel Monzón,Spain,2019-02-15,2018,TV-MA,130 min,"Comedies, International Movies",2019,130.0,min
s4116,Movie,"ken jeong: you complete me, ho",Jon M. Chu,United States,2019-02-14,2019,TV-MA,62 min,Stand-Up Comedy,2019,62.0,min
s4118,Movie,period. end of sentence.,Rayka Zehtabchi,United States,2019-02-12,2018,TV-PG,26 min,Documentaries,2019,26.0,min
s4121,Movie,high flying bird,Steven Soderbergh,United States,2019-02-08,2019,TV-MA,91 min,"Dramas, Sports Movies",2019,91.0,min
s4122,Movie,kevin hart's guide to black history,Tom Stern,United States,2019-02-08,2019,TV-PG,63 min,"Children & Family Movies, Comedies",2019,63.0,min
s4124,Movie,remastered: the two killings of sam cooke,Kelly Duane de la Vega,United States,2019-02-08,2019,TV-MA,74 min,"Documentaries, Music & Musicals",2019,74.0,min
s4125,Movie,the tree of blood,Julio Medem,Spain,2019-02-08,2018,TV-MA,136 min,"Dramas, Independent Movies, International Movies",2019,136.0,min
s4129,Movie,"ray romano: right here, around the corner",Michael Showalter,United States,2019-02-05,2019,TV-MA,59 min,Stand-Up Comedy,2019,59.0,min
s4134,Movie,await further instructions,Johnny Kevorkian,United Kingdom,2019-02-02,2018,TV-MA,91 min,"Horror Movies, Sci-Fi & Fantasy",2019,91.0,min
s4135,Movie,manusangada,Amshan Kumar,India,2019-02-02,2017,TV-14,93 min,"Dramas, Independent Movies, International Movies",2019,93.0,min
s4136,Movie,14 minutes from earth,"Adam Davis, Jerry Kolber, Trey Nelson, Erich Sturm",United States,2019-02-01,2016,TV-MA,84 min,Documentaries,2019,84.0,min
s4137,Movie,dear ex,"Hsu Chih-yen, Mag Hsu",Taiwan,2019-02-01,2018,TV-MA,100 min,"Comedies, Dramas, International Movies",2019,100.0,min
s4139,Movie,lego dc comics: batman be-leaguered,Rick Morales,United States,2019-02-01,2014,TV-Y7,22 min,Movies,2019,22.0,min
s4140,Movie,lego marvel super heroes: black panther,Michael D. Black,United States,2019-02-01,2018,TV-Y7,22 min,Children & Family Movies,2019,22.0,min
s4186,Movie,abducted in plain sight,Skye Borgman,United States,2019-01-15,2017,TV-14,90 min,Documentaries,2019,90.0,min
s4154,Movie,gabriel fluffy iglesias: one show fits all,Manny Rodriguez,United States,2019-01-29,2019,TV-14,91 min,Stand-Up Comedy,2019,91.0,min
s4147,Movie,velvet buzzsaw,Dan Gilroy,United States,2019-02-01,2019,R,113 min,"Dramas, Thrillers",2019,113.0,min
s4148,Movie,hantu kak limah,Mamat Khalid,Malaysia,2019-01-31,2018,TV-PG,110 min,"Comedies, Horror Movies, International Movies",2019,110.0,min
s4149,Movie,love off the cuff,Pang Ho-cheung,China,2019-01-31,2017,TV-MA,120 min,"Comedies, Dramas, International Movies",2019,120.0,min
s4151,Movie,maharaja: the story of ranjit singh,Amarjit Virdi,Not Given,2019-01-30,2010,TV-14,56 min,"Dramas, International Movies",2019,56.0,min
s4152,Movie,virsa,Pankaj Batra,India,2019-01-30,2010,TV-14,127 min,"Dramas, International Movies, Music & Musicals",2019,127.0,min
s4153,Movie,bhasmasur,Nishil Sheth,India,2019-01-29,2017,TV-14,74 min,"Dramas, Independent Movies, International Movies",2019,74.0,min
s4155,Movie,high society,Byun Hyuk,South Korea,2019-01-29,2018,TV-MA,137 min,"Dramas, International Movies",2019,137.0,min
s4156,Movie,up among  the stars,Zoe Berriatúa,Spain,2019-01-29,2018,TV-MA,86 min,"Dramas, International Movies, Sci-Fi & Fantasy",2019,86.0,min
s4158,Movie,habibie & ainun,Faozan Rizal,Indonesia,2019-01-28,2012,TV-14,125 min,"Dramas, International Movies, Romantic Movies",2019,125.0,min
s4159,Movie,nathicharami,Mansore,India,2019-01-28,2018,TV-MA,114 min,"Dramas, Independent Movies, International Movies",2019,114.0,min
s4160,Movie,rudy habibie,Hanung Bramantyo,Indonesia,2019-01-28,2016,TV-14,143 min,"Dramas, International Movies",2019,143.0,min
s4161,Movie,surga yang tak dirindukan,Kuntz Agus,Indonesia,2019-01-28,2015,TV-14,121 min,"Dramas, Faith & Spirituality, International Movies",2019,121.0,min
s4162,Movie,surga yang tak dirindukan 2,"Hanung Bramantyo, Meisa Felaroze",Indonesia,2019-01-28,2017,TV-14,119 min,"Dramas, Faith & Spirituality, International Movies",2019,119.0,min
s4157,Movie,alt-right: age of rage,Adam Bhala Lough,Not Given,2019-01-28,2018,TV-MA,106 min,Documentaries,2019,106.0,min
s4165,Movie,goyo: the boy general,Jerrold Tarog,Philippines,2019-01-26,2018,TV-MA,150 min,"Dramas, International Movies",2019,150.0,min
s4166,Movie,animas,"Laura Alvea, José Ortuño",Spain,2019-01-25,2018,TV-MA,88 min,"Horror Movies, International Movies",2019,88.0,min
s4170,Movie,mi obra maestra,Gastón Duprat,Argentina,2019-01-25,2018,TV-MA,105 min,"Comedies, International Movies",2019,105.0,min
s4174,Movie,just love,"Andy Caballero, Diego Corsini",Argentina,2019-01-24,2018,TV-MA,96 min,"Dramas, International Movies, Music & Musicals",2019,96.0,min
s4175,TV Show,innocent,Seren Yüce,Turkey,2019-01-23,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019,1.0,Season
s4177,Movie,fyre: the greatest party that never happened,Chris Smith,United States,2019-01-18,2019,TV-MA,98 min,Documentaries,2019,98.0,min
s4178,Movie,io,Jonathan Helpert,United States,2019-01-18,2019,TV-14,96 min,"Dramas, Sci-Fi & Fantasy",2019,96.0,min
s4181,Movie,old lord savanna,André D'Elia,Brazil,2019-01-18,2018,TV-14,96 min,"Documentaries, International Movies",2019,96.0,min
s4182,Movie,patria,Matías Gueilburt,Mexico,2019-01-18,2019,TV-MA,90 min,"Documentaries, International Movies",2019,90.0,min
s4183,Movie,soni,Ivan Ayr,India,2019-01-18,2018,TV-MA,97 min,"Dramas, Independent Movies, International Movies",2019,97.0,min
s4187,Movie,"abdullah, the final witness",Hashim Nadeem Khan,Pakistan,2019-01-15,2016,TV-14,88 min,"Dramas, International Movies",2019,88.0,min
s4189,Movie,echcharikkai,Sarjun,India,2019-01-15,2018,TV-14,127 min,"International Movies, Thrillers",2019,127.0,min
s4191,Movie,pandigai,Feroz,India,2019-01-15,2017,TV-MA,125 min,"Action & Adventure, Dramas, International Movies",2019,125.0,min
s4192,Movie,pari,Syed Atif Ali,Pakistan,2019-01-15,2018,TV-14,116 min,"Horror Movies, International Movies",2019,116.0,min
s4193,Movie,revenger,Lee Seung-won,South Korea,2019-01-15,2018,TV-MA,102 min,"Action & Adventure, International Movies",2019,102.0,min
s4194,Movie,sebastian maniscalco: stay hungry,Rik Reinholdtsen,United States,2019-01-15,2019,TV-MA,65 min,Stand-Up Comedy,2019,65.0,min
